,shortages,mismatches,FIFO,usability,substitution,today,total_antibodies,alloimm_risk_A,alloimm_risk_B,alloimm_risk_D,alloimm_risk_C,alloimm_risk_c,alloimm_risk_E,alloimm_risk_e,alloimm_risk_K,alloimm_risk_Fya,alloimm_risk_Fyb,alloimm_risk_Jka,alloimm_risk_Jkb,alloimm_risk_M,alloimm_risk_N,alloimm_risk_S,total_alloimm_risk,max_antibodies_pp,alloimm_patients,total_shortages,total_outdates,subst_SCD_A,subst_SCD_B,subst_SCD_D,antibodies_A,antibodies_B,antibodies_D,antibodies_C,antibodies_c,antibodies_E,antibodies_e,antibodies_K,antibodies_Fya,antibodies_Fyb,antibodies_Jka,antibodies_Jkb,antibodies_M,antibodies_N,antibodies_S
75,100.0,0.2064128256513026,0.3469939879759519,0.1627254509018036,0.3166332665330661,54.75470941883768,18,0.0,0.0,0.0,2.838934,11.340304,25.022784,3.941376,69.177836,14.443893,3.834336,18.71602,6.499382,18.600582,0.0,13.11526,187.53070700000004,2,16,54.0,0.0,17,33,39,0,0,0,0,0,0,0,0,1,1,1,0,12,0,3
76,100.0,0.4965931863727455,0.3070140280561122,0.1919839679358717,0.56312625250501,47.747695390781566,15,0.0,0.0,0.0,2.810402,11.438301,23.547384,4.018176,64.48445199999999,15.31581,3.721344,18.740786,6.68945,18.641623,0.0,13.228928,182.636656,2,13,7.0,0.0,17,27,41,0,0,0,0,0,0,0,0,1,1,0,0,9,0,4
77,100.0,0.4917835671342685,0.169939879759519,0.1911823647294589,0.9078156312625252,17.717635270541084,15,0.0,0.0,0.0,2.684046,11.451975,21.796576,4.337664,60.617368,14.020914,3.584592,19.165346,6.212258,18.625607,0.0,12.816972,175.31331799999998,2,14,7.0,0.0,8,27,35,0,0,0,0,0,0,0,0,1,0,0,0,8,1,5
78,100.0,0.729058116232465,0.6725450901803607,0.0849699398797595,0.2384769539078156,66.76673346693386,16,0.0,0.0,0.0,2.658571,10.786507,9.481904,4.257792,45.677864,14.100318,3.700224,17.927046,6.5169060000000005,18.609591,0.0,13.3397,147.05642300000002,2,15,38.0,0.0,12,32,38,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6
79,100.0,0.2048096192384769,0.4421843687374749,0.1679358717434869,0.1162324649298597,19.119038076152304,13,0.0,0.0,0.0,2.920454,11.761919,25.553928,4.4206080000000005,82.431688,13.897227,3.853344,20.223208,6.593742,18.565547,0.0,13.051548,203.273213,2,12,23.0,0.0,16,29,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4
80,100.0,0.5783567134268537,0.826753507014028,0.0248496993987975,0.1643286573146292,56.75671342685372,15,0.0,0.0,0.0,2.193907,11.716339,4.445872,3.750912,25.681404,13.990374,3.63528,17.944736,6.086894,18.733715,0.0,13.480156,121.659589,3,12,13.0,0.0,16,28,36,0,0,0,0,0,0,0,0,0,1,1,0,7,3,3
81,100.0,0.4212424849699399,0.3165330661322645,0.0549098196392785,0.9619238476953909,8.108016032064127,16,0.0,0.0,0.0,2.528139,10.724974,11.881887999999998,4.224,45.77702,14.126277,3.559248,17.392808,6.1772100000000005,18.584566,0.0,13.369384,148.34551399999998,2,15,103.0,0.0,19,24,39,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2
82,100.0,0.9807615230460922,0.8781563126252505,0.0821643286573146,0.749498997995992,90.59058116232464,20,0.0,0.0,0.0,2.513873,10.738648,10.681896,4.180992,38.637788,13.994955,3.69864,17.994267999999998,6.390868,18.537519,0.0,13.572828,140.94227500000002,3,16,117.0,0.0,17,31,37,0,0,0,0,0,0,0,0,0,1,1,0,14,0,4
83,100.0,0.7723446893787576,0.7639278557114229,0.1711422845691382,0.7755511022044088,35.33527054108217,17,0.0,0.0,0.0,2.722768,11.189890000000002,13.514664,3.889152,62.864904,14.472906,3.75144,17.969502,6.630812,18.624606,0.0,13.27092,168.90156399999998,2,15,131.0,0.0,17,31,40,0,0,0,0,0,0,0,0,0,0,1,1,12,0,3
84,100.0,0.5879759519038077,0.7030060120240481,0.1703406813627254,0.2985971943887776,20.92084168336673,14,0.0,0.0,0.0,2.72073,10.82525,16.681856,3.830784,65.509064,14.985978,3.715008,18.019034,6.697538,18.681663,0.0,13.1768,174.843705,2,13,24.0,0.0,19,30,39,0,0,0,0,0,0,0,0,0,1,0,0,8,3,2
85,100.0,0.6969939879759519,0.9904809619238476,0.0440881763527054,0.002004008016032,89.78977955911823,12,0.0,0.0,0.0,2.442543,11.880427,14.832688,3.895296,48.057608,14.584377,3.704976,18.89292,6.37267,18.767749,0.0,12.740952,156.17220600000002,3,10,61.0,0.0,16,30,40,0,0,0,0,0,0,0,0,1,0,1,0,9,0,1
86,100.0,0.7258517034068137,0.7544088176352706,0.075751503006012,0.2865731462925852,45.945891783567134,9,0.0,0.0,0.0,2.604564,11.105567,10.111408,4.1472,49.842416,15.190596,3.625776,18.280846,6.2142800000000005,18.509491,0.0,13.24558,152.877724,1,9,55.0,0.0,16,33,40,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3
87,100.0,0.8541082164328657,0.6953907815631263,0.0577154308617234,0.1042084168336673,20.720641282565133,20,0.0,0.0,0.0,2.186774,11.285608000000002,10.22944,3.93216,43.364224,14.497338,3.4230240000000003,18.217162,6.22776,18.645627,0.0,13.011728,145.020845,2,18,107.0,0.0,13,30,35,0,0,0,0,0,0,0,0,1,1,0,0,16,1,1
88,100.0,0.7803607214428858,0.901002004008016,0.1234468937875751,0.8236472945891784,37.33727454909819,11,0.0,0.0,0.0,2.686084,10.964269000000002,12.767128,3.926016,43.95916,14.585904,3.70392,18.057952,6.775048,18.564546,0.0,13.508392,149.49841899999996,1,11,16.0,0.0,19,24,37,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2
89,100.0,0.4164328657314629,0.9847695390781565,0.0701402805611222,0.188376753507014,57.95791583166333,9,0.0,0.0,0.0,2.70035,11.401837,12.117952,4.0704,62.071656,16.112904,3.706032,20.75037,6.31538,18.750732,0.0,13.228928,171.226541,1,9,51.0,0.0,15,36,41,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2
90,100.0,0.8589178356713427,0.3355711422845691,0.1659318637274549,0.6513026052104208,60.560521042084176,21,0.0,0.0,0.0,2.548519,10.993896,16.209728,4.294656,51.72638,13.785756,3.636336000000001,17.120382,6.351102,18.63862,0.0,13.400516,158.705891,2,17,2.0,0.0,24,29,38,0,0,0,0,0,0,0,0,0,2,0,0,11,1,7
91,100.0,0.6921843687374749,0.4364729458917835,0.144689378757515,0.1703406813627254,21.321242484969943,12,0.0,0.0,0.0,2.565842,11.864474,14.16384,3.9936,58.766456,14.828697,3.5191200000000005,19.834028,6.411088,18.739721,0.0,13.244856,167.931722,1,12,17.0,0.0,11,29,39,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0
92,100.0,0.4052104208416833,0.8610220440881763,0.034068136272545,0.2665330661322645,9.709619238476954,13,0.0,0.0,0.0,2.59845,10.882225000000002,9.462231999999998,3.889152,35.068172,14.891304,3.69072,17.665233999999998,6.398282,18.622604,0.0,13.481604,136.64997899999997,1,13,109.0,0.0,14,23,38,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2
93,100.0,0.5767535070140282,0.0690380761523046,0.1118236472945891,0.7715430861723447,81.78176352705411,14,0.0,0.0,0.0,2.58826,11.912333,20.85232,3.710976,58.73340399999999,13.347507,3.6696,17.304358,6.303248,18.762744,0.0,13.049376,170.234126,2,13,9.0,0.0,20,30,38,0,0,0,0,0,0,0,0,2,1,0,0,10,1,0
94,100.0,0.5671342685370742,0.9562124248496994,0.1174348697394789,0.9799599198396792,33.73366733466934,13,0.0,0.0,0.0,2.604564,11.142031,14.085152,4.0458240000000005,51.825536,14.593539,3.635808,17.336199999999998,6.539148,18.635617,0.0,13.36866,157.812079,2,12,39.0,0.0,19,25,37,0,0,0,0,0,0,0,0,1,0,0,0,8,0,4
95,100.0,0.7146292585170342,0.2156312625250501,0.0921843687374749,0.3727454909819639,80.98096192384769,17,0.0,0.0,0.0,2.559728,11.898659,12.039264,4.214784,47.694036,14.326314,3.564,16.306642,6.460964,18.673655,0.0,13.411376,151.149422,2,15,26.0,0.0,19,26,40,0,0,0,0,0,0,0,0,1,0,1,0,11,1,3
96,100.0,0.485370741482966,0.2537074148296593,0.1326653306613226,0.5691382765531062,65.96593186372745,20,0.0,0.0,0.0,2.833839,10.631535,17.468736,4.227072,56.287556,14.182776,3.627888,17.180528,6.350428,18.833815,0.0,12.887924,164.51209699999998,2,19,103.0,0.0,6,33,34,0,0,0,0,0,0,0,0,0,1,0,0,13,4,2
97,100.0,0.6056112224448897,0.8305611222444891,0.0917835671342685,0.1202404809619238,43.9438877755511,15,0.0,0.0,0.0,2.617811,11.176216,13.357288,4.2332160000000005,52.982356,14.767617,3.609408,18.20301,6.72989,18.604586,0.0,13.142772,159.42417,1,15,28.0,0.0,27,28,39,0,0,0,0,0,0,0,0,0,0,1,0,11,2,1
98,100.0,0.4308617234468938,0.9124248496993989,0.0472945891783567,0.5971943887775552,38.53847695390782,16,0.0,0.0,0.0,2.650419,11.841684,11.429431999999998,4.067328,38.274216,14.123223,3.701808,16.678131999999998,6.63553,18.535517,0.0,13.333184,141.270473,2,14,12.0,0.0,23,28,39,0,0,0,0,0,0,0,0,0,1,0,0,11,2,2
99,100.0,0.3218436873747495,0.4269539078156312,0.0853707414829659,0.7214428857715431,88.78877755511022,14,0.0,0.0,0.0,2.745186,10.456052,15.521208,4.36224,62.699644,14.362962,3.636864,19.448386,6.199452,18.461443,0.0,13.27816,171.17159700000002,2,12,50.0,0.0,18,32,38,0,0,0,0,0,0,0,0,0,1,1,1,9,1,1
100,100.0,0.4565130260521042,0.0804609218436873,0.0024048096192384,0.7074148296593187,39.73967935871744,17,0.0,0.0,0.0,1.980936,9.084094,1.337696,3.572736,23.731336,11.449446,3.0571200000000003,11.827534,5.2423720000000005,18.571553,0.0,13.295536,103.150359,2,15,43.0,0.0,23,26,39,0,0,0,0,0,0,0,0,0,0,2,0,10,1,4
101,100.0,0.3939879759519038,0.8362725450901805,0.1478957915831663,0.6372745490981964,19.71963927855712,13,0.0,0.0,0.0,2.688122,11.1671,22.485096,4.030464,59.16308,14.665308,3.748272000000001,17.944736,6.6483360000000005,18.600582,0.0,13.108744000000002,174.24984,2,12,17.0,0.0,16,30,40,0,0,0,0,0,0,0,0,0,0,0,1,6,1,5
102,100.0,0.5014028056112225,0.9866733466933868,0.1575150300601202,0.1442885771543086,82.38236472945891,17,0.0,0.0,0.0,2.736015,12.356738000000002,14.813016,4.334592,75.88739199999999,15.273054,3.673824,19.67128,6.1489020000000005,18.716698,0.0,13.255716,186.867227,3,14,18.0,0.0,13,32,39,0,0,0,0,0,0,0,0,0,0,2,1,9,2,3
103,100.0,0.7450901803607215,0.2137274549098196,0.0881763527054108,0.5811623246492986,87.1871743486974,13,0.0,0.0,0.0,2.553614,11.110125000000002,12.117952,3.88608,40.885324,13.843782,3.6432,16.816114,6.340318,18.542524,0.0,13.113812,142.852845,1,13,37.0,0.0,13,22,40,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2
104,100.0,0.6280561122244489,0.2403807615230461,0.1567134268537074,0.3346693386773547,32.73266533066132,9,0.0,0.0,0.0,2.466999,12.276973000000002,22.347392,4.165632,61.245356,13.674285,3.638976,16.395091999999998,6.434678,18.572554,0.0,12.926296,174.144233,2,7,78.0,0.0,12,33,38,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4
105,100.0,0.8813627254509018,0.7163326653306614,0.0669338677354709,0.3466933867735471,6.306212424849699,13,0.0,0.0,0.0,2.452733,11.643411,8.75404,3.88608,42.108248,13.619313,3.695472,17.130996,6.146206,18.434416,0.0,13.215896,141.086811,1,13,85.0,0.0,26,29,39,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2
106,100.0,0.411623246492986,0.5982965931863727,0.077755511022044,0.7975951903807615,39.33927855711423,18,0.0,0.0,0.0,2.684046,11.276492,14.537608,3.9168,54.833268,14.376705,3.712896,18.404676,6.240566,18.867849,0.0,13.35056,162.20146599999998,2,16,15.0,0.0,20,34,38,0,0,0,0,0,0,0,0,0,0,0,2,11,1,4
107,100.0,0.337875751503006,0.4574148296593185,0.0288577154308617,0.8977955911823647,36.93687374749499,15,0.0,0.0,0.0,2.691179,10.706742,7.298311999999999,4.165632,41.579416,14.007171,3.5207040000000003,16.600296,5.980402,18.033015,0.0,13.07544,137.65830899999995,2,12,85.0,0.0,10,28,39,0,0,0,0,0,0,0,0,0,1,1,0,9,3,1
108,100.0,0.8076152304609219,0.5887775551102205,0.1038076152304609,0.3046092184368738,42.34228456913828,17,0.0,0.0,0.0,2.61883,11.322072,9.954032,4.190208,44.487992,14.697375,3.486384,18.06149,6.51758,18.752734,0.0,13.250648,147.33934499999998,2,16,46.0,0.0,18,32,39,0,0,0,0,0,0,0,0,1,0,0,1,10,1,4
109,100.0,0.3667334669338677,0.6135270541082165,0.096192384769539,0.5891783567134269,52.952905811623246,11,0.0,0.0,0.0,2.702388,10.882225000000002,15.285144,4.0120320000000005,53.67644799999999,14.265234,3.613632,18.319764,6.383454,18.846828,0.0,13.254268,161.24141699999996,2,9,174.0,0.0,6,32,38,0,0,0,0,0,0,0,0,1,1,0,0,6,1,2
110,100.0,0.6569138276553106,0.1794589178356713,0.1258517034068136,0.7314629258517034,54.55450901803607,13,0.0,0.0,0.0,2.577051,10.850319,13.062207999999998,3.972096,57.047752,14.879088,3.447312,17.385732,6.34908,18.416398,0.0,12.971908,160.95894399999997,1,13,27.0,0.0,13,36,42,0,0,0,0,0,0,0,0,1,1,0,0,6,4,1
111,100.0,0.6985971943887775,0.611623246492986,0.1162324649298597,0.8637274549098196,27.727655310621245,11,0.0,0.0,0.0,2.615773,11.431464000000002,15.816287999999998,4.079616,47.694036,13.779648,3.805296,16.780734,6.677992,18.587569,0.0,13.088472,154.35688799999997,2,10,0.0,0.0,17,35,39,0,0,0,0,0,0,0,0,0,1,0,0,7,2,1
112,100.0,0.982364729458918,0.4745490981963927,0.1014028056112224,0.8276553106212425,43.74368737474951,16,0.0,0.0,0.0,2.563804,10.784228,9.304856,3.913728,44.884616,14.249964,3.694944000000001,17.697076,6.371322,18.641623,0.0,13.188384,145.29454500000003,2,15,46.0,0.0,17,28,38,0,0,0,0,0,0,0,0,0,0,0,0,12,1,3
113,100.0,0.8220440881763527,0.7981963927855712,0.0581162324649298,0.5591182364729459,13.513426853707411,18,0.0,0.0,0.0,2.46598,11.221796,8.990103999999999,3.714048,35.233432,14.256072,3.726624,17.360966,6.435352,18.576558,0.0,13.461332,135.442264,2,16,14.0,0.0,15,26,39,0,0,0,0,0,0,0,0,0,0,0,0,11,2,5
114,100.0,0.7130260521042084,0.58687374749499,0.0769539078156312,0.9679358717434868,38.73867735470942,14,0.0,0.0,0.0,2.597431,10.617861,11.724512,3.858432,43.992212,14.610335999999998,3.4399200000000003,16.989476,6.415806,18.69868,0.0,13.282504,146.22717,2,11,9.0,0.0,21,22,36,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5
115,100.0,0.4100200400801603,0.6915831663326654,0.0993987975951903,0.7194388777555111,4.7046092184368735,4,0.0,0.0,0.0,2.553614,10.683952,16.937592,4.094976,49.181376,13.990374,3.74616,18.249004,6.408392,18.731713,0.0,13.3759,157.953053,1,4,0.0,0.0,19,33,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
116,100.0,0.342685370741483,0.9923847695390782,0.1470941883767535,0.2585170340681362,35.93587174348698,18,0.0,0.0,0.0,2.813459,12.445619,20.399864,3.996672,65.57516799999999,15.492942,3.782592,19.887098,6.7332600000000005,18.484466,0.0,13.174628,182.785768,2,15,22.0,0.0,14,33,38,0,0,0,0,0,0,0,0,2,0,0,0,10,0,6
117,100.0,0.3330661322645291,0.438376753507014,0.0212424849699398,0.1382765531062124,58.75871743486975,10,0.0,0.0,0.0,2.519987,10.408193,7.514703999999999,3.950592,35.563952,14.627133,3.668544,16.731202,6.40974,18.579561,0.0,13.378072,133.35168,1,10,15.0,0.0,16,27,36,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2
118,100.0,0.3683366733466934,0.5564128256513026,0.0717434869739479,0.9198396793587176,67.96793587174348,7,0.0,0.0,0.0,2.717673,11.570483,14.635967999999998,4.174848,54.965476,14.966127,3.5687520000000004,17.537866,6.353124,18.382364,0.0,13.239788,162.112469,1,7,12.0,0.0,19,28,40,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
119,100.0,0.9470941883767536,0.0538076152304609,0.0384769539078156,0.1803607214428857,30.33026052104209,13,0.0,0.0,0.0,1.983993,11.333467,6.3934,4.061184,31.663816,13.286427,3.078768,15.397376,5.817294,18.780762,0.0,12.835796,124.632283,2,11,12.0,0.0,23,18,39,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4
120,100.0,0.3811623246492986,0.8020040080160321,0.0649298597194388,0.1863727454909819,23.923847695390783,12,0.0,0.0,0.0,2.689141,11.064545,11.822871999999998,3.830784,49.544948,15.059273999999998,3.75144,18.305612,6.653054,18.659641,0.0,13.220964,154.60227500000002,1,12,1.0,0.0,18,31,41,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4
121,100.0,0.6040080160320641,0.3089178356713427,0.0569138276553106,0.3627254509018036,69.76973947895792,9,0.0,0.0,0.0,2.31313,11.308398,10.760584,4.021248,44.256628,14.153763,3.5629440000000003,17.484796,6.132052,18.439421,0.0,13.14422,145.577184,1,9,32.0,0.0,16,32,39,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0
122,100.0,0.2192384769539078,0.1489979959919839,0.0645290581162324,0.4569138276553106,65.76573146292584,20,0.0,0.0,0.0,2.734996,11.057708000000002,17.527752,4.144128,58.369832,14.052981,3.645312,18.655874,6.19743,18.562544,0.0,13.079784,168.02834099999998,2,17,38.0,0.0,12,33,37,0,0,0,0,0,0,0,0,0,1,0,0,12,2,5
123,100.0,0.3603206412825651,0.756312625250501,0.1218436873747495,0.2725450901803607,10.910821643286573,11,0.0,0.0,0.0,2.794098,11.679875,17.665456,4.082688,57.708792,15.4227,3.755664,19.95432,6.484554,18.673655,0.0,12.985664,171.207466,2,10,91.0,0.0,12,31,39,0,0,0,0,0,0,0,0,0,1,0,1,7,1,1
124,100.0,0.2096192384769539,0.8476953907815631,0.0164328657314629,0.7274549098196392,27.127054108216434,20,0.0,0.0,0.0,2.746205,11.226354,7.475359999999999,4.073472,42.901496,13.433019,3.756192,16.603834,6.641596,18.592574,0.0,13.624956,141.075058,2,16,33.0,0.0,10,36,39,0,0,0,0,0,0,0,0,0,1,2,1,13,0,3
125,100.0,0.4196392785571142,0.6249498997995993,0.1346693386773547,0.9859719438877756,34.53446893787576,22,0.0,0.0,0.0,2.610678,11.196727,16.13104,4.027392,57.444376,14.007171,3.710784,18.461284,6.380084,18.769751,0.0,12.972632,165.711919,2,19,57.0,0.0,14,27,38,0,0,0,0,0,0,0,0,1,3,0,1,13,1,3
126,100.0,0.475751503006012,0.2346693386773546,0.1086172344689378,0.3286573146292585,85.38537074148296,16,0.0,0.0,0.0,2.70035,11.611505,16.996608,3.975168,59.427496,14.117115,3.62736,17.916432,6.355146,18.777759,0.0,13.291916,168.796855,2,15,4.0,0.0,23,31,40,0,0,0,0,0,0,0,0,0,1,0,0,8,1,6
127,100.0,0.3587174348697395,0.9961923847695392,0.0545090180360721,0.7134268537074149,97.79779559118236,11,0.0,0.0,0.0,2.773718,10.428704000000002,12.98352,4.05504,47.42962,14.075886,3.786816,18.015496,6.338296,18.463445,0.0,13.268748,151.61928899999998,1,11,24.0,0.0,18,29,40,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2
128,100.0,0.9342685370741484,0.8933867735470942,0.0028056112224448,0.220440881763527,2.102004008016032,13,0.0,0.0,0.0,1.6344759999999998,10.396798,1.3770399999999998,3.73248,19.798148,11.725833,3.2250240000000003,12.605894,5.63127,18.571553,0.0,13.412824,102.11133999999998,1,13,94.0,0.0,21,26,35,0,0,0,0,0,0,0,0,2,1,0,1,5,1,3
129,100.0,0.3170340681362725,0.2765531062124248,0.0140280561122244,0.9879759519038076,13.91382765531062,11,0.0,0.0,0.0,2.541386,10.599629,3.599976,4.168704,40.918376,12.939798,3.470016,14.760536,5.838862,18.873855,0.0,13.826952,131.53809,1,11,66.0,0.0,16,25,37,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1
130,100.0,0.9182364729458918,0.8438877755511022,0.0296593186372745,0.6492985971943888,72.57254509018036,14,0.0,0.0,0.0,2.453752,10.672557,2.340968,3.833856,13.088591999999998,13.565868,3.691248,15.570738,6.493316,18.699681,0.0,13.716904,104.12748,2,13,1.0,0.0,12,26,39,0,0,0,0,0,0,0,0,1,0,0,0,11,1,1
131,100.0,0.7162324649298597,0.3412825651302604,0.1879759519038076,0.0480961923847695,34.134068136272546,18,0.0,0.0,0.0,2.267275,12.814817,22.996568,4.0120320000000005,83.4563,14.225532,3.4536480000000003,17.085002,6.350428,18.537519,0.0,12.431804,197.630925,3,14,10.0,0.0,20,29,39,0,0,0,0,0,0,0,0,0,3,0,2,9,1,3
132,100.0,0.6168336673346693,0.4060120240480961,0.0,0.93186372745491,8.508416833667335,18,0.0,0.0,0.0,2.152128,9.530778000000002,1.613104,3.800064,22.871984,11.496783,3.2076,11.841686,5.737088,18.637619,0.0,13.50622,104.395054,2,17,31.0,0.0,18,33,37,0,0,0,0,0,0,0,0,2,0,0,1,12,2,1
133,100.0,0.4901803607214429,0.9143286573146292,0.1342685370741483,0.4649298597194389,89.18917835671341,9,0.0,0.0,0.0,2.780851,11.513508000000002,15.580224,4.1472,57.973208,15.164637,3.854928,19.076896,6.504774,18.461443,0.0,13.105848,168.163517,2,8,91.0,0.0,18,24,39,0,0,0,0,0,0,0,0,0,1,1,0,6,1,0
134,100.0,0.6505010020040081,0.2670340681362725,0.1230460921843687,0.0921843687374749,24.124048096192386,10,0.0,0.0,0.0,2.363061,12.156186000000002,18.09824,4.3008,59.82411999999999,14.779833,3.438336,18.404676,6.121942,18.609591,0.0,12.804664,170.901449,2,9,87.0,0.0,22,35,39,0,0,0,0,0,0,0,0,2,0,0,0,3,2,3
135,100.0,0.756312625250501,0.2004008016032064,0.0865731462925851,0.8957915831663327,85.98597194388778,8,0.0,0.0,0.0,2.621887,10.681673000000002,11.527792,4.399104,40.554804,14.315625,3.517008,16.75243,6.127334,18.532514,0.0,13.033448,142.06361900000002,1,8,49.0,0.0,12,31,36,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
136,100.0,0.3635270541082164,0.5963927855711423,0.1887775551102204,0.7454909819639278,30.53046092184369,14,0.0,0.0,0.0,2.922492,10.444657,21.068712,4.303872,67.32692399999999,14.343111,3.68016,19.15827,6.177884,18.531513,0.0,12.877064,180.834659,1,14,33.0,0.0,7,34,38,0,0,0,0,0,0,0,0,2,1,0,1,6,2,2
137,100.0,0.6408817635270541,0.3546092184368737,0.1182364729458917,0.8176352705410822,97.99799599198396,11,0.0,0.0,0.0,2.830782,10.952874,16.190056,3.938304,50.007676,15.050112,3.56136,19.236106,6.4218720000000005,18.551533,0.0,13.032,159.77267500000002,2,9,76.0,0.0,14,35,42,0,0,0,0,0,0,0,0,0,1,0,0,7,1,2
138,100.0,0.5302605210420842,0.735370741482966,0.0733466933867735,0.8256513026052105,56.55651302605211,13,0.0,0.0,0.0,2.698312,10.879946,12.924504,3.833856,49.611052,14.375178,3.65904,17.693538,6.61868,18.740722,0.0,13.55328,154.588108,2,11,31.0,0.0,17,34,39,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5
139,100.0,0.5639278557114229,0.2422845691382765,0.1334669338677354,0.2164328657314629,3.5034068136272545,11,0.0,0.0,0.0,2.40484,11.543135,15.658912,4.0519680000000005,62.63354,13.785756,3.4404480000000004,17.711228,6.1387920000000005,18.523505,0.0,13.186212,169.078336,2,9,110.0,0.0,19,29,39,0,0,0,0,0,0,0,0,0,1,0,0,8,0,2
140,100.0,0.2705410821643287,0.9885771543086171,0.0460921843687374,0.2004008016032064,54.35430861723447,13,0.0,0.0,0.0,2.638191,11.059987,13.357288,3.812352,57.444376,15.671601,3.756192,19.091048,6.605874,18.497479,0.0,13.171008,165.105396,2,12,43.0,0.0,12,38,39,0,0,0,0,0,0,0,0,1,0,0,0,10,1,1
141,100.0,0.8685370741482965,0.1128256513026052,0.0597194388777555,0.9418837675350702,16.716633266533066,9,0.0,0.0,0.0,2.439486,10.312475,9.875344,3.77856,26.904328,13.229928,3.4404480000000004,16.784271999999998,5.930526,18.512494,0.0,13.05734,124.265201,1,9,147.0,0.0,19,27,39,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4
142,100.0,0.2881763527054108,0.908617234468938,0.1006012024048096,0.3607214428857715,97.59759519038076,19,0.0,0.0,0.0,2.728882,11.242307,19.1802,3.907584,60.81567999999999,15.276108,3.797904,19.872946,6.8282940000000005,18.74873,0.0,13.3216,175.72023499999997,2,16,14.0,0.0,20,27,41,0,0,0,0,0,0,0,0,0,1,1,0,10,3,4
143,100.0,0.2657314629258517,0.6363727454909819,0.0228456913827655,0.3707414829659318,46.94689378757516,13,0.0,0.0,0.0,2.694236,10.807018,11.429431999999998,3.836928,36.786876,14.869926,3.793152,17.138072,6.5445400000000005,18.680662,0.0,13.521424,140.102266,2,11,16.0,0.0,22,30,40,0,0,0,0,0,0,0,0,0,1,0,0,7,1,4
144,100.0,0.4789579158316633,0.5697394789579159,0.137875751503006,0.8697394789579158,17.117034068136274,10,0.0,0.0,0.0,2.766585,11.360815,18.550696,3.852288,59.030872,14.587431,3.5460480000000003,17.721842,6.42322,18.521503,0.0,13.087748,169.44904799999998,1,10,0.0,0.0,6,32,38,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2
145,100.0,0.9967935871743488,0.6173346693386774,0.070941883767535,0.5791583166332666,23.52344689378758,12,0.0,0.0,0.0,2.446619,11.37221,8.439288,4.153344,39.100516,13.743,3.639504,16.692284,6.3841280000000005,18.655637,0.0,13.417892,138.044422,2,11,52.0,0.0,18,23,37,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
146,100.0,0.5559118236472946,0.2841683366733467,0.1899799599198396,0.0701402805611222,90.19018036072144,11,0.0,0.0,0.0,2.474132,12.251904,25.435896,4.224,76.250964,14.76609,3.60096,18.815084,6.2345,18.612594,0.0,12.903128,195.569252,1,11,1.0,0.0,20,32,38,0,0,0,0,0,0,0,0,1,0,0,0,6,0,4
147,100.0,0.8284569138276554,0.9638276553106212,0.0240480961923847,0.2104208416833667,47.347294589178354,22,0.0,0.0,0.0,2.281541,10.884504000000002,2.695064,3.892224,21.715164,14.850075,3.633696000000001,17.399884,6.369974,18.833815,0.0,13.602512,116.158453,2,20,55.0,0.0,16,31,38,0,0,0,0,0,0,0,0,2,0,0,0,17,2,1
148,100.0,0.3458917835671342,0.4593186372745491,0.0657314629258517,0.3847695390781563,13.31322645290581,10,0.0,0.0,0.0,2.653476,11.853079,12.767128,4.094976,51.263652,14.639349,3.670656,18.249004,6.289094,18.639621,0.0,13.34332,157.463355,2,9,61.0,0.0,13,28,39,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3
149,100.0,0.9503006012024048,0.6097194388777556,0.0416833667334669,0.0841683366733467,36.13607214428858,15,0.0,0.0,0.0,2.332491,11.725455000000002,5.724551999999999,4.445184,32.523168,14.228586,3.5888160000000005,16.483542,6.321446,18.349331,0.0,13.102952,128.82552299999998,2,13,22.0,0.0,26,27,39,0,0,0,0,0,0,0,0,1,1,0,1,10,2,0
